id_user,locality,speciality
43125,Cádiz,"Extranjería y Nacionalidad"
43124,Madrid,Laboral
43122,Madrid,Divorcios
43120,Zaragoza,Divorcios
43120,Zaragoza,Administrativo
43120,Zaragoza,"Comunidad de propietarios"
43120,Zaragoza,Alquileres
43120,Zaragoza,Laboral
43120,Zaragoza,Penal
43118,Palencia,Laboral
43118,Palencia,Penal
43118,Palencia,Civil
43118,Palencia,Divorcios
43114,Almería,Divorcios
43114,Valencia,Divorcios
43111,"San Juan del Puerto",Civil
43111,"San Juan del Puerto",Familia
43111,"San Juan del Puerto",Mercantil
43111,"San Juan del Puerto",Penal
43111,"San Juan del Puerto","Consumidores y Usuarios"
43109,Madrid,"Recurso de multas"
43109,Madrid,Civil
43109,Madrid,Divorcios
43109,Madrid,Familia
43109,Madrid,Laboral
43109,Madrid,Penal
43096,Barcelona,Laboral
43095,Valencia,Familia
43095,Valencia,"Extranjería y Nacionalidad"
43095,Valencia,"Comunidad de propietarios"
43095,Valencia,Desahucios
43095,Valencia,Divorcios
43094,"Sant Sadurní d'Anoia",Divorcios
43094,"Sant Sadurní d'Anoia",Civil
43094,"Sant Sadurní d'Anoia","Extranjería y Nacionalidad"
43094,"Sant Sadurní d'Anoia",Laboral
43094,"Sant Sadurní d'Anoia",Penal
43094,"Sant Sadurní d'Anoia","Herencias y Testamentos"
43089,Ourense,"Extranjería y Nacionalidad"
43088,Madrid,Administrativo
43088,Madrid,Civil
43088,Madrid,Deportivo
43085,"Las Palmas de Gran Canaria","Extranjería y Nacionalidad"
43085,"Las Palmas de Gran Canaria","Seguridad Social"
43085,"Las Palmas de Gran Canaria",Laboral
43084,"Olula del Río",Familia
43084,"Olula del Río","Accidentes de tráfico"
43084,"Olula del Río",Civil
43084,"Olula del Río",Divorcios
43084,"Olula del Río","Herencias y Testamentos"
43083,Madrid,"Propiedad Intelectual"
43083,Madrid,Mercantil
43081,Córdoba,Laboral
43081,Córdoba,"Consumidores y Usuarios"
43081,Córdoba,"Herencias y Testamentos"
43081,Córdoba,Civil
43081,Córdoba,Divorcios
43079,Barcelona,Familia
43078,Palma,Divorcios
43078,Palma,"Accidentes de tráfico"
43077,Palma,"Reclamaciones de cantidad"
43077,Palma,Divorcios
43075,Murcia,"Nuevas tecnologías"
43075,Murcia,"Protección de datos"
43073,"Talavera de la Reina","Seguridad Social"
43073,"Talavera de la Reina",Divorcios
43073,"Talavera de la Reina","Derecho bancario"
43073,"Talavera de la Reina","Accidentes de tráfico"
43073,"Talavera de la Reina",Civil
43073,"Talavera de la Reina",Familia
43072,"La Línea de la Concepción",Tributario-Fiscal
43072,"La Línea de la Concepción","Herencias y Testamentos"
43071,Alicante,Urbanismo
43071,Alicante,"Comunidad de propietarios"
43071,Alicante,Alquileres
43071,Alicante,Inmobiliario
43070,"Sant Cugat del Vallès",Inmobiliario
43070,"Sant Cugat del Vallès",Mercantil
43070,"Sant Cugat del Vallès",Procesal
43070,"Sant Cugat del Vallès",Alquileres
43066,Oviedo,"Reclamaciones de cantidad"
43066,Oviedo,"Herencias y Testamentos"
43066,Oviedo,Familia
43066,Oviedo,Penal
43066,Oviedo,Divorcios
43064,Plasencia,Divorcios
43064,Plasencia,Penal
43064,Plasencia,Administrativo
43064,Plasencia,Civil
43064,Plasencia,Constitucional
43061,"Sant Cugat del Vallès",Familia
43060,"Sant Cugat del Vallès",Divorcios
43060,"Sant Cugat del Vallès","Herencias y Testamentos"
43054,"Santa Cruz de Tenerife",Desahucios
43052,"Vilanova i la Geltrú",Divorcios
43052,"Vilanova i la Geltrú",Familia
43052,"Vilanova i la Geltrú",Penal
43052,"Vilanova i la Geltrú","Accidentes de tráfico"
43049,Barcelona,"Extranjería y Nacionalidad"
43046,Mengíbar,"Accidentes de tráfico"
43046,Mengíbar,Civil
43046,Mengíbar,"Seguridad Social"
43046,Mengíbar,"Herencias y Testamentos"
43046,Mengíbar,General
43046,Mengíbar,Laboral
43044,Valencia,Divorcios
43041,Vélez-Málaga,Divorcios
43041,Vélez-Málaga,Familia
43041,Vélez-Málaga,Laboral
43041,Vélez-Málaga,Penal
43041,Vélez-Málaga,"Accidentes de tráfico"
43041,Vélez-Málaga,"Extranjería y Nacionalidad"
43037,Cáceres,Civil
43037,Cáceres,Concursal
43037,Cáceres,"Herencias y Testamentos"
43037,Cáceres,Alquileres
43036,Murcia,"Protección de datos"
43036,Alicante,"Protección de datos"
43036,Madrid,"Protección de datos"
43036,Murcia,"Nuevas tecnologías"
43036,Alicante,"Nuevas tecnologías"
43036,Madrid,"Nuevas tecnologías"
43029,Tarragona,Laboral
43027,Lerma,General
43027,Lerma,Inmobiliario
43027,Lerma,Penal
43027,Lerma,"Comunidad de propietarios"
43027,Lerma,"Derecho bancario"
43027,Lerma,Civil
43025,Mérida,Familia
43025,Mérida,Divorcios
43022,Barcelona,Civil
43018,Marbella,Administrativo
43018,Vigo,Administrativo
43018,Marbella,Urbanismo
43018,Vigo,Urbanismo
43015,Barcelona,Civil
43015,Barcelona,"Extranjería y Nacionalidad"
43015,Barcelona,Penal
43011,Barcelona,General
43011,Barcelona,Internacional
43011,Barcelona,Médico-Sanitario
43011,Barcelona,"Reclamaciones de cantidad"
43011,Barcelona,"Seguridad Social"
43011,Barcelona,"Consumidores y Usuarios"
43011,Barcelona,"Comunidad de propietarios"
43011,Barcelona,Energía
43011,Barcelona,Alquileres
43011,Barcelona,"Derecho bancario"
43007,"Olula del Río",Divorcios
43007,"Olula del Río","Herencias y Testamentos"
43007,"Olula del Río",Familia
43007,"Olula del Río",Laboral
43007,"Olula del Río","Accidentes de tráfico"
43007,"Olula del Río",Civil
43005,Valencia,"Extranjería y Nacionalidad"
43005,Valencia,"Reclamaciones de cantidad"
43005,Valencia,Inmobiliario
43002,Alicante,Familia
43002,Alicante,Civil
43002,Alicante,Divorcios
43002,Alicante,Alquileres
42994,"Torrejón de Ardoz","Herencias y Testamentos"
42994,"Torrejón de Ardoz",Civil
42994,"Torrejón de Ardoz",Familia
42994,"Torrejón de Ardoz",Laboral
42994,"Torrejón de Ardoz",Penal
42994,"Torrejón de Ardoz",Divorcios
42992,"Ciudad Real","Accidentes de tráfico"
42991,"A Coruña",Civil
42991,"A Coruña","Extranjería y Nacionalidad"
42991,"A Coruña","Seguridad Social"
42991,"A Coruña","Herencias y Testamentos"
42991,"A Coruña",Familia
42991,"A Coruña",Laboral
42991,"A Coruña",Penal
42990,"Jerez de la Frontera","Extranjería y Nacionalidad"
42988,Madrid,Familia
42988,Madrid,Laboral
42988,Madrid,Penal
42988,Madrid,Divorcios
42985,Almería,Divorcios
42985,Almería,Familia
42985,Almería,"Accidentes de tráfico"
42980,Madrid,Civil
42980,Madrid,"Nuevas tecnologías"
42980,Madrid,"Propiedad Industrial"
42980,Madrid,"Protección de datos"
42980,Madrid,"Propiedad Intelectual"
42979,Benavente,"Reclamaciones de cantidad"
42979,Benavente,"Herencias y Testamentos"
42979,Benavente,Desahucios
42979,Benavente,Divorcios
42979,Benavente,"Derecho bancario"
42979,Benavente,Familia
42978,Córdoba,Penal
42978,Córdoba,"Herencias y Testamentos"
42978,Córdoba,Civil
42978,Córdoba,Divorcios
42976,Móstoles,"Derecho bancario"
42976,Móstoles,Familia
42976,Móstoles,Penal
42975,Benalmádena,Familia
42975,Benalmádena,Penal
42975,Benalmádena,Desahucios
42975,Benalmádena,Divorcios
42975,Benalmádena,"Accidentes de tráfico"
42975,Benalmádena,"Extranjería y Nacionalidad"
42970,Barcelona,Civil
42970,Barcelona,"Extranjería y Nacionalidad"
42970,Barcelona,Familia
42970,Barcelona,Laboral
42970,Barcelona,Penal
42970,Barcelona,Divorcios
42963,Murcia,Desahucios
42963,Murcia,"Accidentes de tráfico"
42963,Murcia,Civil
42963,Murcia,Penal
42962,Granada,Laboral
42962,Granada,Divorcios
42962,Granada,"Derecho bancario"
42962,Granada,Tributario-Fiscal
42962,Granada,Administrativo
42962,Granada,Civil
42958,Xàtiva,"Accidentes de tráfico"
42958,Xàtiva,Civil
42958,Xàtiva,Desahucios
42958,Xàtiva,Divorcios
42958,Xàtiva,Familia
42958,Xàtiva,Penal
42957,Alicante,Familia
42957,Alicante,Divorcios
42957,Alicante,Civil
42957,Alicante,Alquileres
42956,"A Coruña",Desahucios
42956,"A Coruña",Penal
42956,"A Coruña","Accidentes de tráfico"
42956,"A Coruña","Extranjería y Nacionalidad"
42952,Rioja,Civil
42952,Rioja,Concursal
42952,Rioja,"Herencias y Testamentos"
42952,Rioja,Laboral
42952,Rioja,Mercantil
42952,Rioja,Penal
42951,Pamplona/Iruña,Divorcios
42951,Pamplona/Iruña,"Derecho bancario"
42950,Dénia,Divorcios
42950,Dénia,Familia
42950,Dénia,Civil
42950,Dénia,"Extranjería y Nacionalidad"
42950,Dénia,"Comunidad de propietarios"
42950,Dénia,"Herencias y Testamentos"
42946,Almería,"Herencias y Testamentos"
42946,Almería,Divorcios
42946,Almería,"Accidentes de tráfico"
42943,Murcia,"Accidentes de tráfico"
42943,Murcia,"Extranjería y Nacionalidad"
42943,Murcia,Tributario-Fiscal
42943,Murcia,"Recurso de multas"
42943,Murcia,Familia
42942,Sabadell,Laboral
42942,Sabadell,"Reclamaciones de cantidad"
42942,Sabadell,"Seguridad Social"
42942,Sabadell,Civil
42942,Sabadell,"Extranjería y Nacionalidad"
42942,Sabadell,Divorcios
42940,Valencia,Urbanismo
42940,Valencia,Alquileres
42940,Valencia,Inmobiliario
42940,Valencia,Administrativo
42928,Foz,"Accidentes de tráfico"
42928,Foz,"Recurso de multas"
42928,Foz,Divorcios
42928,Foz,"Derecho bancario"
42928,Foz,Familia
42928,Foz,Penal
42927,Mataró,Inmobiliario
42927,Mataró,Laboral
42927,Mataró,Penal
42927,Mataró,Divorcios
42925,Martos,Divorcios
42925,Martos,"Herencias y Testamentos"
42925,Martos,Familia
42923,Marbella,Familia
42923,Marbella,Penal
42923,Marbella,Divorcios
42922,Murcia,"Derecho bancario"
42922,Murcia,Laboral
42922,Murcia,Penal
42922,Murcia,"Extranjería y Nacionalidad"
42922,Murcia,"Recurso de multas"
42921,Calafell,Familia
42921,Calafell,Penal
42921,Calafell,Desahucios
42921,Calafell,Divorcios
42921,Calafell,"Accidentes de tráfico"
42913,"Cerdanyola del Vallès",Laboral
42913,"Cerdanyola del Vallès","Reclamaciones de cantidad"
42913,"Cerdanyola del Vallès","Herencias y Testamentos"
42908,Palma,"Propiedad Intelectual"
42908,Palma,"Propiedad Industrial"
42906,Alcobendas,Mercantil
42906,Alcobendas,Tributario-Fiscal
42906,Alcobendas,Concursal
42900,Ourense,Laboral
42891,"El Puerto de Santa María",Penal
42891,"El Puerto de Santa María","Accidentes de tráfico"
42891,"El Puerto de Santa María",Divorcios
42891,"El Puerto de Santa María","Derecho bancario"
42884,Bilbao,"Extranjería y Nacionalidad"
42883,"Jerez de la Frontera","Accidentes de tráfico"
42883,"Jerez de la Frontera",Penal
42883,"Jerez de la Frontera",Divorcios
42882,Alicante,"Reclamaciones de cantidad"
42882,Alicante,Tributario-Fiscal
42882,Alicante,Concursal
42882,Alicante,"Herencias y Testamentos"
42882,Alicante,Alquileres
42881,Valencia,Divorcios
42881,Valencia,Familia
42878,Madrid,Familia
42878,Madrid,Laboral
42878,Madrid,Penal
42878,Madrid,Alquileres
42878,Madrid,Civil
42878,Madrid,Divorcios
42877,Huelva,Divorcios
42877,Huelva,"Seguridad Social"
42877,Huelva,"Herencias y Testamentos"
42877,Huelva,Familia
42877,Huelva,Laboral
42877,Huelva,"Accidentes de tráfico"
42875,Madrid,Penal
42874,Madrid,Familia
42874,Madrid,Laboral
42874,Madrid,Penal
42874,Madrid,"Consumidores y Usuarios"
42874,Madrid,Divorcios
42874,Madrid,Civil
42869,Madrid,"Extranjería y Nacionalidad"
42865,Valladolid,"Reclamaciones de cantidad"
42865,Valladolid,"Recurso de multas"
42865,Valladolid,Penal
42861,Barcelona,Concursal
42860,Calahorra,"Herencias y Testamentos"
42860,Calahorra,Laboral
42860,Calahorra,Administrativo
42860,Calahorra,Civil
42860,Calahorra,"Extranjería y Nacionalidad"
42860,Calahorra,Divorcios
42859,Pamplona/Iruña,"Extranjería y Nacionalidad"
42856,Capdepera,Civil
42856,Capdepera,Familia
42856,Capdepera,Laboral
42856,Capdepera,Alquileres
42856,Capdepera,Divorcios
42856,Capdepera,"Derecho bancario"
42850,Madrid,Penal
42850,Madrid,Civil
42850,Madrid,"Extranjería y Nacionalidad"
42848,Barcelona,Adopciones
42848,Barcelona,"Herencias y Testamentos"
42846,Valladolid,Tributario-Fiscal
42842,Cádiz,Familia
42842,Cádiz,Divorcios
42839,Barcelona,Mercantil
42838,Algeciras,Marítimo
42838,Tarragona,Marítimo
42838,Lepe,Marítimo
42838,Algeciras,Mercantil
42838,Tarragona,Mercantil
42838,Lepe,Mercantil
42838,Algeciras,"Propiedad Industrial"
42838,Tarragona,"Propiedad Industrial"
42838,Lepe,"Propiedad Industrial"
42838,Algeciras,Divorcios
42838,Tarragona,Divorcios
42838,Lepe,Divorcios
42838,Algeciras,"Derecho bancario"
42838,Tarragona,"Derecho bancario"
42838,Lepe,"Derecho bancario"
42838,Algeciras,"Reclamaciones de cantidad"
42838,Tarragona,"Reclamaciones de cantidad"
42838,Lepe,"Reclamaciones de cantidad"
42838,Algeciras,Concursal
42838,Tarragona,Concursal
42838,Lepe,Concursal
42838,Algeciras,"Herencias y Testamentos"
42838,Tarragona,"Herencias y Testamentos"
42838,Lepe,"Herencias y Testamentos"
42838,Algeciras,"Propiedad Intelectual"
42838,Tarragona,"Propiedad Intelectual"
42838,Lepe,"Propiedad Intelectual"
42838,Algeciras,Civil
42838,Tarragona,Civil
42838,Lepe,Civil
42838,Algeciras,"Extranjería y Nacionalidad"
42838,Tarragona,"Extranjería y Nacionalidad"
42838,Lepe,"Extranjería y Nacionalidad"
42837,Fuengirola,Civil
42837,Fuengirola,Divorcios
42837,Fuengirola,Familia
42837,Fuengirola,Laboral
42837,Fuengirola,Penal
42832,"Santa Cruz de Tenerife","Extranjería y Nacionalidad"
42831,Cádiz,"Extranjería y Nacionalidad"
42831,Cádiz,Familia
42830,Valencia,Civil
42830,Valencia,"Extranjería y Nacionalidad"
42830,Valencia,Urbanismo
42827,Marbella,"Extranjería y Nacionalidad"
42825,Móstoles,Administrativo
42825,Móstoles,Inmobiliario
42825,Móstoles,Procesal
42825,Móstoles,Tributario-Fiscal
42825,Móstoles,Urbanismo
42824,Barcelona,"Comunidad de propietarios"
42824,Barcelona,Alquileres
42824,Barcelona,Civil
42824,Barcelona,Divorcios
42824,Barcelona,"Derecho bancario"
42824,Barcelona,Inmobiliario
42823,Vélez-Málaga,Familia
42823,Vélez-Málaga,Inmobiliario
42823,Vélez-Málaga,"Herencias y Testamentos"
42823,Vélez-Málaga,Divorcios
42820,Madrid,Desahucios
42820,Madrid,Divorcios
42820,Madrid,Familia
42820,Madrid,Laboral
42820,Madrid,Penal
42820,Madrid,Civil
42818,"El Escorial",Civil
42818,"El Escorial",Familia
42818,"El Escorial",Laboral
42818,"El Escorial",Penal
42818,"El Escorial",Divorcios
42818,"El Escorial","Herencias y Testamentos"
42810,"L'Hospitalet de Llobregat","Consumidores y Usuarios"
42810,"L'Hospitalet de Llobregat","Derecho bancario"
42808,"Chiclana de la Frontera","Extranjería y Nacionalidad"
42807,"Ciudad Real",Civil
42807,"Ciudad Real",Divorcios
42807,"Ciudad Real",Familia
42807,"Ciudad Real","Consumidores y Usuarios"
42806,Oviedo,"Accidentes de tráfico"
42806,Oviedo,"Extranjería y Nacionalidad"
42804,"Alcalá de Henares","Accidentes de tráfico"
42804,"Alcalá de Henares",Concursal
42804,"Alcalá de Henares","Herencias y Testamentos"
42804,"Alcalá de Henares",Desahucios
42804,"Alcalá de Henares",Laboral
42804,"Alcalá de Henares",Penal
42796,Madrid,Familia
42796,Madrid,Penal
42796,Madrid,Cooperativas
42796,Madrid,Divorcios
42794,Valencia,Divorcios
42790,Cartagena,"Derecho bancario"
42790,Cartagena,"Consumidores y Usuarios"
42790,Cartagena,Alquileres
42790,Cartagena,Administrativo
42790,Cartagena,Civil
42790,Cartagena,"Hipotecario y Notarial"
42788,Calonge,Penal
42788,Calonge,"Herencias y Testamentos"
42787,Segovia,"Seguridad Social"
42787,Madrid,"Seguridad Social"
42787,Segovia,"Herencias y Testamentos"
42787,Madrid,"Herencias y Testamentos"
42787,Segovia,Familia
42787,Madrid,Familia
42787,Segovia,Laboral
42787,Madrid,Laboral
42787,Segovia,Mercantil
42787,Madrid,Mercantil
42787,Segovia,Penal
42787,Madrid,Penal
42787,Segovia,"Accidentes de tráfico"
42787,Madrid,"Accidentes de tráfico"
42787,Segovia,Administrativo
42787,Madrid,Administrativo
42787,Segovia,Civil
42787,Madrid,Civil
42787,Segovia,"Extranjería y Nacionalidad"
42787,Madrid,"Extranjería y Nacionalidad"
42783,Madrid,Urbanismo
42783,Madrid,Inmobiliario
42781,Huelva,Familia
42781,Huelva,Penal
42781,Huelva,Divorcios
42780,Salamanca,Penal
42780,Salamanca,Procesal
42780,Salamanca,"Accidentes de tráfico"
42780,Salamanca,Urbanismo
42780,Salamanca,"Herencias y Testamentos"
42776,Tarragona,Concursal
42776,Tarragona,Laboral
42776,Tarragona,Marítimo
42776,Tarragona,Mercantil
42776,Tarragona,"Derecho bancario"
42776,Tarragona,"Extranjería y Nacionalidad"
42774,Madrid,Penal
42770,Bilbao,Familia
42770,Bilbao,Laboral
42770,Bilbao,Penal
42770,Bilbao,Administrativo
42770,Bilbao,Civil
42770,Bilbao,"Extranjería y Nacionalidad"
42766,"A Coruña",Mercantil
42766,"A Coruña","Reclamaciones de cantidad"
42766,"A Coruña","Consumidores y Usuarios"
42766,"A Coruña",Concursal
42766,"A Coruña","Derecho bancario"
42755,Bilbao,Divorcios
42755,Bilbao,Laboral
42755,Bilbao,Penal
42755,Bilbao,Civil
42755,Bilbao,"Extranjería y Nacionalidad"
42755,Bilbao,Alquileres
42747,Sagunto/Sagunt,Familia
42747,Sagunto/Sagunt,Divorcios
42741,Huelva,Divorcios
42741,Huelva,Familia
42741,Huelva,"Hipotecario y Notarial"
42741,Huelva,Penal
42741,Huelva,"Herencias y Testamentos"
42740,Huelva,"Seguridad Social"
42740,Huelva,"Consumidores y Usuarios"
42740,Huelva,Familia
42740,Huelva,Laboral
42740,Huelva,Penal
42740,Huelva,Divorcios
42738,"L'Hospitalet de Llobregat",Desahucios
42738,"L'Hospitalet de Llobregat",Divorcios
42738,"L'Hospitalet de Llobregat",Laboral
42738,"L'Hospitalet de Llobregat","Comunidad de propietarios"
42738,"L'Hospitalet de Llobregat",Civil
42738,"L'Hospitalet de Llobregat","Extranjería y Nacionalidad"
42737,Adra,"Accidentes de tráfico"
42737,Adra,Familia
42737,Adra,Penal
42737,Adra,Divorcios
42727,Móstoles,Penal
42726,"Sanlúcar de Barrameda",Civil
42726,"Sanlúcar de Barrameda","Extranjería y Nacionalidad"
42725,Barcelona,"Protección de datos"
42720,"Valencia de Alcántara","Herencias y Testamentos"
42720,"Valencia de Alcántara",Laboral
42720,"Valencia de Alcántara",Penal
42720,"Valencia de Alcántara",Divorcios
42720,"Valencia de Alcántara",Administrativo
42720,"Valencia de Alcántara",Civil
42716,Madrid,"Extranjería y Nacionalidad"
42716,Madrid,Penal
42715,"Las Palmas de Gran Canaria","Consumidores y Usuarios"
42715,"Las Palmas de Gran Canaria","Herencias y Testamentos"
42706,Móstoles,Laboral
42705,Barcelona,"Herencias y Testamentos"
42698,Palma,Familia
42698,Palma,"Extranjería y Nacionalidad"
42698,Palma,Divorcios
42697,Pamplona/Iruña,"Recurso de multas"
42693,Murcia,"Consumidores y Usuarios"
42693,Murcia,"Herencias y Testamentos"
42693,Murcia,Divorcios
42693,Murcia,"Derecho bancario"
42693,Murcia,"Accidentes de tráfico"
42693,Murcia,Civil
42690,"Santa Cruz de Tenerife",Familia
42689,Zamora,Familia
42689,Zamora,Laboral
42689,Zamora,Administrativo
42689,Zamora,"Seguridad Social"
42689,Zamora,"Herencias y Testamentos"
42689,Zamora,Divorcios
42685,Girona,Divorcios
42685,Girona,Civil
42685,Girona,Familia
42685,Girona,Alquileres
42683,Barcelona,Penal
42668,Bilbao,Mercantil
42668,Bilbao,Civil
42668,Bilbao,Cooperativas
42646,Terrassa,"Accidentes de tráfico"
42646,Terrassa,"Reclamaciones de cantidad"
42641,Pontevedra,"Herencias y Testamentos"
42641,Pontevedra,Divorcios
42641,Pontevedra,Familia
42641,Pontevedra,Laboral
42641,Pontevedra,Administrativo
42641,Pontevedra,Civil
42639,"Las Palmas de Gran Canaria","Extranjería y Nacionalidad"
42621,Lorca,"Accidentes de tráfico"
42621,Lorca,"Extranjería y Nacionalidad"
42621,Lorca,Divorcios
42621,Lorca,Familia
42621,Lorca,Penal
42613,"Santiago de Compostela",Familia
42613,"Santiago de Compostela",Laboral
42613,"Santiago de Compostela","Seguridad Social"
42613,"Santiago de Compostela",Divorcios
42601,Burgos,Divorcios
42601,Burgos,Familia
42601,Burgos,Laboral
42601,Burgos,Penal
42601,Burgos,"Accidentes de tráfico"
42601,Burgos,Civil
42601,Burgos,"Extranjería y Nacionalidad"
42601,Burgos,"Herencias y Testamentos"
42601,Burgos,Alquileres
42598,Albacete,Familia
42598,Albacete,Laboral
42598,Albacete,Penal
42598,Albacete,Divorcios
42598,Albacete,"Accidentes de tráfico"
42598,Albacete,Civil
42597,Espartinas,Civil
42597,Espartinas,Laboral
42597,Espartinas,"Seguridad Social"
42597,Espartinas,Divorcios
42596,"Mairena del Aljarafe",Divorcios
42596,"Mairena del Aljarafe",Administrativo
42596,"Mairena del Aljarafe","Herencias y Testamentos"
42592,Palma,Familia
42574,Madrid,Administrativo
42571,Toledo,Civil
42571,Toledo,Concursal
42571,Toledo,Penal
42555,Marbella,Familia
42555,Marbella,"Accidentes de tráfico"
42555,Marbella,Administrativo
